Activity Time(s),Activity (Bq/ml)
1410,2.81009354684427
1410.6,2.80970901930267
1411.2,2.80932459669168
1411.8,2.80894027884076
1412.4,2.8085560655798
1413,2.8081719567392
1413.6,2.80778795214979
1414.2,2.8074040516429
1414.8,2.8070202550503
1415.4,2.80663656220424
1416,2.80625297293741
1416.6,2.805869487083
1417.2,2.80548610447461
1417.8,2.80510282494634
1418.4,2.80471964833273
1419,2.80433657446877
1419.6,2.80395360318992
1420.2,2.80357073433208
1420.8,2.80318796773161
1421.4,2.80280530322531
1422,2.80242274065044
1422.6,2.80204027984471
1423.2,2.80165792064626
1423.8,2.8012756628937
1424.4,2.80089350642606
1425,2.80051145108283
1425.6,2.80012949670394
1426.2,2.79974764312974
1426.8,2.79936589020105
1427.4,2.79898423775911
1428,2.7986026856456
1428.6,2.79822123370263
1429.2,2.79783988177275
1429.8,2.79745862969895
1430.4,2.79707747732464
1431,2.79669642449366
1431.6,2.79631547105029
1432.2,2.79593461683923
1432.8,2.7955538617056
1433.4,2.79517320549497
1434,2.79479264805331
1434.6,2.79441218922703
1435.2,2.79403182886294
1435.8,2.79365156680829
1436.4,2.79327140291075
1437,2.79289133701839
1437.6,2.79251136897972
1438.2,2.79213149864365
1438.8,2.79175172585952
1439.4,2.79137205047706
1440,2.79099247234644
1440.6,2.79061299131822
1441.2,2.79023360724337
1441.8,2.78985431997329
1442.4,2.78947512935978
1443,2.78909603525502
1443.6,2.78871703751163
1444.2,2.78833813598262
1444.8,2.7879593305214
1445.4,2.78758062098178
1446,2.787202007218
1446.6,2.78682348908465
1447.2,2.78644506643676
1447.8,2.78606673912974
1448.4,2.78568850701939
1449,2.78531036996192
1449.6,2.78493232781394
1450.2,2.78455438043242
1450.8,2.78417652767475
1451.4,2.7837987693987
1452,2.78342110546245
1452.6,2.78304353572453
1453.2,2.78266606004388
1453.8,2.78228867827984
1454.4,2.78191139029211
1455,2.78153419594078
1455.6,2.78115709508633
1456.2,2.78078008758962
1456.8,2.78040317331189
1457.4,2.78002635211476
1458,2.77964962386023
1458.6,2.77927298841066
1459.2,2.77889644562882
1459.8,2.77851999537782
1460.4,2.77814363752118
1461,2.77776737192276
1461.6,2.77739119844681
1462.2,2.77701511695795
1462.8,2.77663912732116
1463.4,2.77626322940181
1464,2.77588742306561
1464.6,2.77551170817866
1465.2,2.77513608460742
1465.8,2.7747605522187
1466.4,2.7743851108797
1467,2.77400976045797
1467.6,2.7736345008214
1468.2,2.77325933183828
1468.8,2.77288425337723
1469.4,2.77250926530724
1470,2.77213436749767
1470.6,2.77175955981821
1471.2,2.77138484213892
1471.8,2.77101021433021
1472.4,2.77063567626286
1473,2.77026122780798
1473.6,2.76988686883704
1474.2,2.76951259922186
1474.8,2.76913841883462
1475.4,2.76876432754783
1476,2.76839032523437
1476.6,2.76801641176744
1477.2,2.7676425870206
1477.8,2.76726885086776
1478.4,2.76689520318316
1479,2.7665216438414
1479.6,2.7661481727174
1480.2,2.76577478968644
1480.8,2.76540149462413
1481.4,2.76502828740642
1482,2.76465516790959
1482.6,2.76428213601028
1483.2,2.76390919158544
1483.8,2.76353633451237
1484.4,2.7631635646687
1485,2.76279088193239
1485.6,2.76241828618173
1486.2,2.76204577729536
1486.8,2.76167335515222
1487.4,2.7613010196316
1488,2.76092877061312
1488.6,2.76055660797671
1489.2,2.76018453160264
1489.8,2.75981254137151
1490.4,2.75944063716422
1491,2.75906881886203
1491.6,2.75869708634649
1492.2,2.75832543949949
1492.8,2.75795387820323
1493.4,2.75758240234024
1494,2.75721101179337
1494.6,2.75683970644577
1495.2,2.75646848618092
1495.8,2.75609735088263
1496.4,2.75572630043501
1497,2.75535533472247
1497.6,2.75498445362976
1498.2,2.75461365704194
1498.8,2.75424294484435
1499.4,2.75387231692269
1500,2.75350177316294
1500.6,2.75313131345138
1501.2,2.75276093767463
1501.8,2.75239064571958
1502.4,2.75202043747347
1503,2.7516503128238
1503.6,2.75128027165842
1504.2,2.75091031386544
1504.8,2.7505404393333
1505.4,2.75017064795073
1506,2.74980093960678
1506.6,2.74943131419079
1507.2,2.74906177159238
1507.8,2.74869231170149
1508.4,2.74832293440837
1509,2.74795363960354
1509.6,2.74758442717782
1510.2,2.74721529702234
1510.8,2.74684624902852
1511.4,2.74647728308806
1512,2.74610839909297
1512.6,2.74573959693555
1513.2,2.74537087650839
1513.8,2.74500223770435
1514.4,2.74463368041661
1515,2.74426520453862
1515.6,2.74389680996412
1516.2,2.74352849658715
1516.8,2.74316026430202
1517.4,2.74279211300334
1518,2.74242404258598
1518.6,2.74205605294512
1519.2,2.74168814397621
1519.8,2.74132031557499
1520.4,2.74095256763748
1521,2.74058490005997
1521.6,2.74021731273904
1522.2,2.73984980557154
1522.8,2.73948237845461
1523.4,2.73911503128567
1524,2.73874776396239
1524.6,2.73838057638275
1525.2,2.73801346844498
1525.8,2.73764644004759
1526.4,2.73727949108938
1527,2.73691262146939
1527.6,2.73654583108698
1528.2,2.73617911984173
1528.8,2.73581248763351
1529.4,2.73544593436248
1530,2.73507945992904
1530.6,2.73471306423388
1531.2,2.73434674717793
1531.8,2.73398050866241
1532.4,2.7336143485888
1533,2.73324826685885
1533.6,2.73288226337456
1534.2,2.73251633803821
1534.8,2.73215049075232
1535.4,2.73178472141971
1536,2.73141902994341
1536.6,2.73105341622676
1537.2,2.73068788017332
1537.8,2.73032242168694
1538.4,2.72995704067172
1539,2.729591737032
1539.6,2.72922651067239
1540.2,2.72886136149777
1540.8,2.72849628941325
1541.4,2.7281312943242
1542,2.72776637613627
1542.6,2.72740153475532
1543.2,2.7270367700875
1543.8,2.7266720820392
1544.4,2.72630747051704
1545,2.72594293542793
1545.6,2.725578476679
1546.2,2.72521409417763
1546.8,2.72484978783147
1547.4,2.72448555754839
1548,2.72412140323652
1548.6,2.72375732480424
1549.2,2.72339332216018
1549.8,2.72302939521319
1550.4,2.72266554387239
1551,2.72230176804712
1551.6,2.72193806764699
1552.2,2.72157444258183
1552.8,2.72121089276173
1553.4,2.72084741809699
1554,2.72048401849818
1554.6,2.7201206938761
1555.2,2.71975744414179
1555.8,2.71939426920651
1556.4,2.71903116898179
1557,2.71866814337936
1557.6,2.71830519231122
1558.2,2.71794231568957
1558.8,2.71757951342689
1559.4,2.71721678543584
1560,2.71685413162936
1560.6,2.71649155192059
1561.2,2.71612904622292
1561.8,2.71576661444997
1562.4,2.71540425651558
1563,2.71504197233383
1563.6,2.71467976181902
1564.2,2.71431762488568
1564.8,2.71395556144858
1565.4,2.71359357142271
1566,2.71323165472328
1566.6,2.71286981126573
1567.2,2.71250804096573
1567.8,2.71214634373917
1568.4,2.71178471950216
1569,2.71142316817105
1569.6,2.71106168966239
1570.2,2.71070028389297
1570.8,2.71033895077978
1571.4,2.70997769024007
1572,2.70961650219126
1572.6,2.70925538655103
1573.2,2.70889434323727
1573.8,2.70853337216807
1574.4,2.70817247326174
1575,2.70781164643684
1575.6,2.70745089161212
1576.2,2.70709020870653
1576.8,2.70672959763928
1577.4,2.70636905832975
1578,2.70600859069756
1578.6,2.70564819466253
1579.2,2.70528787014471
1579.8,2.70492761706435
1580.4,2.70456743534191
1581,2.70420732489806
1581.6,2.70384728565369
1582.2,2.7034873175299
1582.8,2.70312742044798
1583.4,2.70276759432945
1584,2.70240783909603
1584.6,2.70204815466964
1585.2,2.70168854097242
1585.8,2.70132899792671
1586.4,2.70096952545506
1587,2.70061012348021
1587.6,2.70025079192512
1588.2,2.69989153071296
1588.8,2.69953233976708
1589.4,2.69917321901105
1590,2.69881416836863
1590.6,2.69845518776381
1591.2,2.69809627712073
1591.8,2.69773743636379
1592.4,2.69737866541754
1593,2.69701996420675
1593.6,2.6966613326564
1594.2,2.69630277069166
1594.8,2.69594427823787
1595.4,2.69558585522061
1596,2.69522750156564
1596.6,2.6948692171989
1597.2,2.69451100204655
1597.8,2.69415285603493
1598.4,2.69379477909057
1599,2.69343677114021
1599.6,2.69307883211078
1600.2,2.69272096192938
1600.8,2.69236316052334
1601.4,2.69200542782014
1602,2.69164776374749
1602.6,2.69129016823326
1603.2,2.69093264120553
1603.8,2.69057518259255
1604.4,2.69021779232278
1605,2.68986047032486
1605.6,2.6895032165276
1606.2,2.68914603086003
1606.8,2.68878891325135
1607.4,2.68843186363093
1608,2.68807488192835
1608.6,2.68771796807338
1609.2,2.68736112199594
1609.8,2.68700434362617
1610.4,2.68664763289436
1611,2.68629098973103
1611.6,2.68593441406683
1612.2,2.68557790583262
1612.8,2.68522146495945
1613.4,2.68486509137852
1614,2.68450878502124
1614.6,2.68415254581919
1615.2,2.68379637370412
1615.8,2.68344026860797
1616.4,2.68308423046286
1617,2.68272825920107
1617.6,2.68237235475508
1618.2,2.68201651705754
1618.8,2.68166074604126
1619.4,2.68130504163925
1620,2.68094940378468
1620.6,2.68059383241089
1621.2,2.68023832745142
1621.8,2.67988288883997
1622.4,2.67952751651039
1623,2.67917221039673
1623.6,2.67881697043321
1624.2,2.67846179655422
1624.8,2.67810668869432
1625.4,2.67775164678823
1626,2.67739667077086
1626.6,2.67704176057727
1627.2,2.6766869161427
1627.8,2.67633213740257
1628.4,2.67597742429245
1629,2.67562277674808
1629.6,2.67526819470538
1630.2,2.67491367810042
1630.8,2.67455922686945
1631.4,2.67420484094889
1632,2.67385052027531
1632.6,2.67349626478545
1633.2,2.67314207441622
1633.8,2.6727879491047
1634.4,2.67243388878811
1635,2.67207989340385
1635.6,2.67172596288949
1636.2,2.67137209718276
1636.8,2.67101829622152
1637.4,2.67066455994384
1638,2.67031088828792
1638.6,2.66995728119213
1639.2,2.669603738595
1639.8,2.66925026043521
1640.4,2.66889684665161
1641,2.6685434971832
1641.6,2.66819021196916
1642.2,2.6678369909488
1642.8,2.6674838340616
1643.4,2.6671307412472
1644,2.66677771244539
1644.6,2.66642474759612
1645.2,2.66607184663949
1645.8,2.66571900951576
1646.4,2.66536623616534
1647,2.66501352652881
1647.6,2.66466088054688
1648.2,2.66430829816042
1648.8,2.66395577931048
1649.4,2.66360332393822
1650,2.66325093198498
1650.6,2.66289860339225
1651.2,2.66254633810165
1651.8,2.66219413605498
1652.4,2.66184199719416
1653,2.6614899214613
1653.6,2.66113790879861
1654.2,2.6607859591485
1654.8,2.66043407245348
1655.4,2.66008224865624
1656,2.65973048769962
1656.6,2.65937878952658
1657.2,2.65902715408026
1657.8,2.65867558130391
1658.4,2.65832407114096
1659,2.65797262353497
1659.6,2.65762123842965
1660.2,2.65726991576884
1660.8,2.65691865549655
1661.4,2.65656745755692
1662,2.65621632189422
1662.6,2.65586524845289
1663.2,2.6555142371775
1663.8,2.65516328801275
1664.4,2.65481240090351
1665,2.65446157579477
1665.6,2.65411081263166
1666.2,2.65376011135947
1666.8,2.65340947192361
1667.4,2.65305889426965
1668,2.65270837834328
1668.6,2.65235792409033
1669.2,2.65200753145679
1669.8,2.65165720038876
1670.4,2.65130693083251
1671,2.65095672273442
1671.6,2.65060657604101
1672.2,2.65025649069896
1672.8,2.64990646665507
1673.4,2.64955650385626
1674,2.64920660224961
1674.6,2.64885676178234
1675.2,2.64850698240178
1675.8,2.64815726405541
1676.4,2.64780760669085
1677,2.64745801025583
1677.6,2.64710847469823
1678.2,2.64675899996608
1678.8,2.6464095860075
1679.4,2.64606023277079
1680,2.64571094020433
1680.6,2.64536170825669
1681.2,2.64501253687653
1681.8,2.64466342601264
1682.4,2.64431437561396
1683,2.64396538562956
1683.6,2.64361645600862
1684.2,2.64326758670047
1684.8,2.64291877765456
1685.4,2.64257002882045
1686,2.64222134014787
1686.6,2.64187271158665
1687.2,2.64152414308675
1687.8,2.64117563459825
1688.4,2.64082718607137
1689,2.64047879745646
1689.6,2.64013046870398
1690.2,2.63978219976453
1690.8,2.63943399058883
1691.4,2.63908584112771
1692,2.63873775133216
1692.6,2.63838972115326
1693.2,2.63804175054222
1693.8,2.6376938394504
1694.4,2.63734598782924
1695,2.63699819563035
1695.6,2.63665046280542
1696.2,2.63630278930629
1696.8,2.63595517508492
1697.4,2.63560762009337
1698,2.63526012428384
1698.6,2.63491268760864
1699.2,2.63456531002022
1699.8,2.63421799147113
1700.4,2.63387073191404
1701,2.63352353130176
1701.6,2.63317638958719
1702.2,2.63282930672338
1702.8,2.63248228266346
1703.4,2.63213531736071
1704,2.63178841076853
1704.6,2.6314415628404
1705.2,2.63109477352996
1705.8,2.63074804279095
1706.4,2.63040137057721
1707,2.63005475684273
1707.6,2.62970820154158
1708.2,2.62936170462796
1708.8,2.62901526605621
1709.4,2.62866888578074
1710,2.62832256375611
1710.6,2.62797629993697
1711.2,2.62763009427809
1711.8,2.62728394673438
1712.4,2.62693785726082
1713,2.62659182581253
1713.6,2.62624585234474
1714.2,2.62589993681278
1714.8,2.6255540791721
1715.4,2.62520827937827
1716,2.62486253738695
1716.6,2.62451685315394
1717.2,2.62417122663512
1717.8,2.62382565778651
1718.4,2.6234801465642
1719,2.62313469292444
1719.6,2.62278929682354
1720.2,2.62244395821796
1720.8,2.62209867706424
1721.4,2.62175345331904
1722,2.62140828693914
1722.6,2.6210631778814
1723.2,2.62071812610281
1723.8,2.62037313156046
1724.4,2.62002819421154
1725,2.61968331401336
1725.6,2.61933849092332
1726.2,2.61899372489895
1726.8,2.61864901589787
1727.4,2.61830436387779
1728,2.61795976879656
1728.6,2.6176152306121
1729.2,2.61727074928246
1729.8,2.61692632476579
1730.4,2.61658195702033
1731,2.61623764600443
1731.6,2.61589339167655
1732.2,2.61554919399525
1732.8,2.61520505291919
1733.4,2.61486096840714
1734,2.61451694041795
1734.6,2.6141729689106
1735.2,2.61382905384416
1735.8,2.61348519517779
1736.4,2.61314139287077
1737,2.61279764688247
1737.6,2.61245395717237
1738.2,2.61211032370002
1738.8,2.61176674642512
1739.4,2.61142322530742
1740,2.61107976030681
1740.6,2.61073635138324
1741.2,2.61039299849679
1741.8,2.61004970160763
1742.4,2.60970646067602
1743,2.60936327566232
1743.6,2.609020146527
1744.2,2.60867707323062
1744.8,2.60833405573382
1745.4,2.60799109399736
1746,2.60764818798209
1746.6,2.60730533764896
1747.2,2.60696254295899
1747.8,2.60661980387334
1748.4,2.60627712035323
1749,2.60593449235998
1749.6,2.60559191985503
1750.2,2.60524940279988
1750.8,2.60490694115614
1751.4,2.60456453488553
1752,2.60422218394983
1752.6,2.60387988831095
1753.2,2.60353764793085
1753.8,2.60319546277163
1754.4,2.60285333279546
1755,2.60251125796459
1755.6,2.60216923824138
1756.2,2.60182727358828
1756.8,2.60148536396783
1757.4,2.60114350934266
1758,2.60080170967548
1758.6,2.60045996492912
1759.2,2.60011827506647
1759.8,2.59977664005053
1760.4,2.59943505984438
1761,2.5990935344112
1761.6,2.59875206371424
1762.2,2.59841064771687
1762.8,2.59806928638251
1763.4,2.59772797967471
1764,2.59738672755708
1764.6,2.59704552999332
1765.2,2.59670438694724
1765.8,2.59636329838271
1766.4,2.59602226426371
1767,2.5956812845543
1767.6,2.59534035921861
1768.2,2.59499948822089
1768.8,2.59465867152545
1769.4,2.59431790909669
1770,2.59397720089912
1770.6,2.59363654689729
1771.2,2.59329594705589
1771.8,2.59295540133965
1772.4,2.5926149097134
1773,2.59227447214208
1773.6,2.59193408859067
1774.2,2.59159375902427
1774.8,2.59125348340805
1775.4,2.59091326170726
1776,2.59057309388724
1776.6,2.59023297991342
1777.2,2.5898929197513
1777.8,2.58955291336647
1778.4,2.5892129607246
1779,2.58887306179145
1779.6,2.58853321653285
1780.2,2.58819342491472
1780.8,2.58785368690306
1781.4,2.58751400246395
1782,2.58717437156356
1782.6,2.58683479416813
1783.2,2.58649527024399
1783.8,2.58615579975754
1784.4,2.58581638267527
1785,2.58547701896374
1785.6,2.58513770858961
1786.2,2.58479845151959
1786.8,2.58445924772051
1787.4,2.58412009715923
1788,2.58378099980272
1788.6,2.58344195561804
1789.2,2.5831029645723
1789.8,2.58276402663269
1790.4,2.58242514176651
1791,2.5820863099411
1791.6,2.5817475311239
1792.2,2.58140880528243
1792.8,2.58107013238427
1793.4,2.58073151239709
1794,2.58039294528863
1794.6,2.58005443102671
1795.2,2.57971596957923
1795.8,2.57937756091416
1796.4,2.57903920499955
1797,2.57870090180353
1797.6,2.57836265129429
1798.2,2.57802445344011
1798.8,2.57768630820934
1799.4,2.5773482155704
1800,2.57701017549181
1800.6,2.57667218794212
1801.2,2.57633425289
1801.8,2.57599637030416
1802.4,2.5756585401534
1803,2.5753207624066
1803.6,2.57498303703269
1804.2,2.57464536400069
1804.8,2.5743077432797
1805.4,2.57397017483888
1806,2.57363265864746
1806.6,2.57329519467476
1807.2,2.57295778289015
1807.8,2.57262042326309
1808.4,2.5722831157631
1809,2.57194586035979
1809.6,2.5716086570228
1810.2,2.5712715057219
1810.8,2.57093440642687
1811.4,2.57059735910762
1812,2.57026036373408
1812.6,2.56992342027629
1813.2,2.56958652870433
1813.8,2.56924968898836
1814.4,2.56891290109862
1815,2.56857616500541
1815.6,2.5682394806791
1816.2,2.56790284809013
1816.8,2.56756626720901
1817.4,2.56722973800631
1818,2.5668932604527
1818.6,2.56655683451887
1819.2,2.56622046017562
1819.8,2.56588413739379
1820.4,2.56554786614431
1821,2.56521164639816
1821.6,2.5648754781264
1822.2,2.56453936130015
1822.8,2.5642032958906
1823.4,2.56386728186901
1824,2.56353131920669
1824.6,2.56319540787504
1825.2,2.56285954784551
1825.8,2.56252373908963
1826.4,2.56218798157899
1827,2.56185227528523
1827.6,2.56151662018008
1828.2,2.56118101623532
1828.8,2.5608454634228
1829.4,2.56050996171444
1830,2.56017451108221
1830.6,2.55983911149817
1831.2,2.55950376293441
1831.8,2.55916846536313
1832.4,2.55883321875654
1833,2.55849802308696
1833.6,2.55816287832674
1834.2,2.55782778444833
1834.8,2.5574927414242
1835.4,2.55715774922693
1836,2.55682280782911
1836.6,2.55648791720345
1837.2,2.55615307732267
1837.8,2.55581828815959
1838.4,2.55548354968708
1839,2.55514886187807
1839.6,2.55481422470555
1840.2,2.55447963814258
1840.8,2.55414510216227
1841.4,2.55381061673781
1842,2.55347618184243
1842.6,2.55314179744943
1843.2,2.55280746353218
1843.8,2.55247318006409
1844.4,2.55213894701866
1845,2.55180476436942
1845.6,2.55147063208998
1846.2,2.551136550154
1846.8,2.55080251853522
1847.4,2.5504685372074
1848,2.55013460614439
1848.6,2.5498007253201
1849.2,2.54946689470849
1849.8,2.54913311428358
1850.4,2.54879938401945
1851,2.54846570389025
1851.6,2.54813207387015
1852.2,2.54779849393343
1852.8,2.5474649640544
1853.4,2.54713148420742
1854,2.54679805436693
1854.6,2.54646467450743
1855.2,2.54613134460344
1855.8,2.54579806462958
1856.4,2.5454648345605
1857,2.54513165437093
1857.6,2.54479852403564
1858.2,2.54446544352945
1858.8,2.54413241282726
1859.4,2.54379943190401
1860,2.54346650073471
1860.6,2.5431336192944
1861.2,2.54280078755821
1861.8,2.54246800550129
1862.4,2.54213527309888
1863,2.54180259032625
1863.6,2.54146995715875
1864.2,2.54113737357175
1864.8,2.54080483954071
1865.4,2.54047235504113
1866,2.54013992004855
1866.6,2.5398075345386
1867.2,2.53947519848694
1867.8,2.53914291186927
1868.4,2.53881067466139
1869,2.53847848683911
1869.6,2.53814634837831
1870.2,2.53781425925494
1870.8,2.53748221944497
1871.4,2.53715022892444
1872,2.53681828766946
1872.6,2.53648639565617
1873.2,2.53615455286076
1873.8,2.5358227592595
1874.4,2.53549101482869
1875,2.53515931954469
1875.6,2.5348276733839
1876.2,2.53449607632279
1876.8,2.53416452833788
1877.4,2.53383302940573
1878,2.53350157950296
1878.6,2.53317017860624
1879.2,2.5328388266923
1879.8,2.53250752373789
1880.4,2.53217626971986
1881,2.53184506461507
1881.6,2.53151390840046
1882.2,2.53118280105299
1882.8,2.53085174254969
1883.4,2.53052073286765
1884,2.53018977198398
1884.6,2.52985885987587
1885.2,2.52952799652056
1885.8,2.5291971818953
1886.4,2.52886641597744
1887,2.52853569874435
1887.6,2.52820503017345
1888.2,2.52787441024223
1888.8,2.5275438389282
1889.4,2.52721331620895
1890,2.5268828420621
1890.6,2.52655241646532
1891.2,2.52622203939632
1891.8,2.52589171083289
1892.4,2.52556143075283
1893,2.52523119913402
1893.6,2.52490101595436
1894.2,2.52457088119182
1894.8,2.52424079482441
1895.4,2.52391075683018
1896,2.52358076718725
1896.6,2.52325082587376
1897.2,2.52292093286792
1897.8,2.52259108814796
1898.4,2.52226129169219
1899,2.52193154347894
1899.6,2.52160184348661
1900.2,2.52127219169362
1900.8,2.52094258807846
1901.4,2.52061303261966
1902,2.52028352529578
1902.6,2.51995406608545
1903.2,2.51962465496733
1903.8,2.51929529192014
1904.4,2.51896597692262
1905,2.51863670995359
1905.6,2.51830749099189
1906.2,2.51797832001641
1906.8,2.5176491970061
1907.4,2.51732012193994
1908,2.51699109479694
1908.6,2.5166621155562
1909.2,2.51633318419682
1909.8,2.51600430069797
1910.4,2.51567546503886
1911,2.51534667719873
1911.6,2.51501793715688
1912.2,2.51468924489266
1912.8,2.51436060038544
1913.4,2.51403200361466
1914,2.51370345455978
1914.6,2.51337495320031
1915.2,2.51304649951583
1915.8,2.51271809348592
1916.4,2.51238973509023
1917,2.51206142430846
1917.6,2.51173316112032
1918.2,2.5114049455056
1918.8,2.51107677744412
1919.4,2.51074865691572
1920,2.51042058390031
1920.6,2.51009255837783
1921.2,2.50976458032828
1921.8,2.50943664973168
1922.4,2.50910876656809
1923,2.50878093081763
1923.6,2.50845314246046
1924.2,2.50812540147677
1924.8,2.5077977078468
1925.4,2.50747006155082
1926,2.50714246256915
1926.6,2.50681491088216
1927.2,2.50648740647025
1927.8,2.50615994931386
1928.4,2.50583253939347
1929,2.50550517668962
1929.6,2.50517786118285
1930.2,2.50485059285379
1930.8,2.50452337168307
1931.4,2.50419619765138
1932,2.50386907073945
1932.6,2.50354199092805
1933.2,2.50321495819797
1933.8,2.50288797253008
1934.4,2.50256103390524
1935,2.5022341423044
1935.6,2.50190729770851
1936.2,2.50158050009858
1936.8,2.50125374945565
1937.4,2.5009270457608
1938,2.50060038899516
1938.6,2.50027377913989
1939.2,2.49994721617619
1939.8,2.49962070008529
1940.4,2.49929423084847
1941,2.49896780844706
1941.6,2.49864143286239
1942.2,2.49831510407587
1942.8,2.49798882206892
1943.4,2.49766258682302
1944,2.49733639831966
1944.6,2.4970102565404
1945.2,2.49668416146681
1945.8,2.49635811308052
1946.4,2.49603211136318
1947,2.49570615629649
1947.6,2.49538024786218
1948.2,2.49505438604202
1948.8,2.49472857081781
1949.4,2.4944028021714
1950,2.49407708008466
1950.6,2.49375140453953
1951.2,2.49342577551794
1951.8,2.49310019300189
1952.4,2.49277465697341
1953,2.49244916741455
1953.6,2.49212372430743
1954.2,2.49179832763417
1954.8,2.49147297737695
1955.4,2.49114767351797
1956,2.49082241603949
1956.6,2.49049720492377
1957.2,2.49017204015313
1957.8,2.48984692170993
1958.4,2.48952184957655
1959,2.48919682373541
1959.6,2.48887184416897
1960.2,2.48854691085972
1960.8,2.48822202379019
1961.4,2.48789718294294
1962,2.48757238830058
1962.6,2.48724763984572
1963.2,2.48692293756104
1963.8,2.48659828142923
1964.4,2.48627367143305
1965,2.48594910755524
1965.6,2.48562458977863
1966.2,2.48530011808605
1966.8,2.48497569246036
1967.4,2.48465131288449
1968,2.48432697934136
1968.6,2.48400269181396
1969.2,2.48367845028529
1969.8,2.48335425473839
1970.4,2.48303010515635
1971,2.48270600152226
1971.6,2.48238194381928
1972.2,2.48205793203057
1972.8,2.48173396613935
1973.4,2.48141004612886
1974,2.48108617198237
1974.6,2.4807623436832
1975.2,2.48043856121467
1975.8,2.48011482456018
1976.4,2.47979113370312
1977,2.47946748862692
1977.6,2.47914388931507
1978.2,2.47882033575107
1978.8,2.47849682791845
1979.4,2.47817336580078
1980,2.47784994938165
1980.6,2.47752657864471
1981.2,2.47720325357361
1981.8,2.47687997415206
1982.4,2.47655674036377
1983,2.47623355219252
1983.6,2.47591040962208
1984.2,2.47558731263628
1984.8,2.47526426121897
1985.4,2.47494125535405
1986,2.47461829502542
1986.6,2.47429538021703
1987.2,2.47397251091287
1987.8,2.47364968709693
1988.4,2.47332690875326
1989,2.47300417586594
1989.6,2.47268148841905
1990.2,2.47235884639674
1990.8,2.47203624978316
1991.4,2.47171369856252
1992,2.47139119271902
1992.6,2.47106873223693
1993.2,2.47074631710054
1993.8,2.47042394729414
1994.4,2.47010162280209
1995,2.46977934360877
1995.6,2.46945710969856
1996.2,2.46913492105592
1996.8,2.4688127776653
1997.4,2.46849067951119
1998,2.46816862657811
1998.6,2.46784661885062
1999.2,2.4675246563133
1999.8,2.46720273895076
2000.4,2.46688086674764
2001,2.4665590396886
2001.6,2.46623725775834
2002.2,2.46591552094159
2002.8,2.46559382922311
2003.4,2.46527218258768
2004,2.4649505810201
2004.6,2.46462902450523
2005.2,2.46430751302793
2005.8,2.4639860465731
2006.4,2.46366462512567
2007,2.46334324867058
2007.6,2.46302191719284
2008.2,2.46270063067743
2008.8,2.46237938910942
2009.4,2.46205819247385
2010,2.46173704075584
2010.6,2.46141593394049
2011.2,2.46109487201296
2011.8,2.46077385495844
2012.4,2.46045288276212
2013,2.46013195540924
2013.6,2.45981107288506
2014.2,2.45949023517487
2014.8,2.45916944226398
2015.4,2.45884869413774
2016,2.45852799078151
2016.6,2.45820733218071
2017.2,2.45788671832073
2017.8,2.45756614918705
2018.4,2.45724562476513
2019,2.45692514504048
2019.6,2.45660470999864
2020.2,2.45628431962515
2020.8,2.45596397390561
2021.4,2.45564367282563
2022,2.45532341637083
2022.6,2.45500320452689
2023.2,2.4546830372795
2023.8,2.45436291461437
2024.4,2.45404283651724
2025,2.45372280297388
2025.6,2.45340281397009
2026.2,2.45308286949168
2026.8,2.4527629695245
2027.4,2.45244311405442
2028,2.45212330306734
2028.6,2.45180353654919
2029.2,2.4514838144859
2029.8,2.45116413686345
2030.4,2.45084450366785
2031,2.45052491488512
2031.6,2.4502053705013
2032.2,2.44988587050247
2032.8,2.44956641487473
2033.4,2.4492470036042
2034,2.44892763667704
2034.6,2.44860831407942
2035.2,2.44828903579754
2035.8,2.44796980181763
2036.4,2.44765061212592
2037,2.4473314667087
2037.6,2.44701236555226
2038.2,2.44669330864293
2038.8,2.44637429596705
2039.4,2.446055327511
2040,2.44573640326116
2040.6,2.44541752320397
2041.2,2.44509868732586
2041.8,2.4447798956133
2042.4,2.44446114805278
2043,2.44414244463082
2043.6,2.44382378533397
2044.2,2.44350517014877
2044.8,2.44318659906182
2045.4,2.44286807205974
2046,2.44254958912915
2046.6,2.44223115025671
2047.2,2.44191275542911
2047.8,2.44159440463305
2048.4,2.44127609785526
2049,2.44095783508249
2049.6,2.44063961630151
2050.2,2.44032144149913
2050.8,2.44000331066216
2051.4,2.43968522377745
2052,2.43936718083186
2052.6,2.4390491818123
2053.2,2.43873122670565
2053.8,2.43841331549887
2054.4,2.43809544817892
2055,2.43777762473277
2055.6,2.43745984514742
2056.2,2.43714210940991
2056.8,2.43682441750727
2057.4,2.43650676942659
2058,2.43618916515496
2058.6,2.43587160467949
2059.2,2.43555408798731
2059.8,2.43523661506559
2060.4,2.43491918590152
2061,2.43460180048228
2061.6,2.43428445879512
2062.2,2.43396716082728
2062.8,2.43364990656602
2063.4,2.43333269599864
2064,2.43301552911246
2064.6,2.4326984058948
2065.2,2.43238132633302
2065.8,2.43206429041451
2066.4,2.43174729812665
2067,2.43143034945688
2067.6,2.43111344439264
2068.2,2.43079658292138
2068.8,2.43047976503059
2069.4,2.43016299070778
2070,2.42984625994047
2070.6,2.42952957271622
2071.2,2.42921292902259
2071.8,2.42889632884718
2072.4,2.42857977217759
2073,2.42826325900145
2073.6,2.42794678930643
2074.2,2.42763036308018
2074.8,2.42731398031041
2075.4,2.42699764098483
